1, 44.11764705882353
2, 49.159663865546214
3, 49.159663865546214
3, 49.159663865546214
1, 43.8375350140056
2, 49.159663865546214
3, 49.43977591036415
3, 49.43977591036415
4, 53.78151260504202
5, 55.46218487394958
6, 58.26330532212886
7, 57.84313725490197
8, 57.70308123249299
9, 60.50420168067227
10, 60.924369747899156
11, 61.06442577030813
12, 61.34453781512605
13, 60.50420168067227
14, 60.364145658263304
15, 60.08403361344538
16, 61.06442577030813
17, 60.924369747899156
18, 60.924369747899156
19, 60.924369747899156
20, 60.924369747899156



1, 43.8375350140056
2, 46.07843137254902
2, 46.07843137254902
3, 50.700280112044815
4, 54.061624649859944
5, 55.74229691876751
6, 58.123249299719895
7, 54.48179271708683
7, 54.621848739495796
7, 55.46218487394958
8, 58.26330532212886
9, 57.84313725490197
10, 57.84313725490197
10, 57.84313725490197
11, 58.123249299719895
12, 57.84313725490197
12, 57.2829131652661
12, 57.2829131652661
12, 57.84313725490197
13, 58.26330532212886
14, 58.26330532212886
14, 58.26330532212886
15, 57.70308123249299
15, 57.70308123249299
1, 44.11764705882353
2, 49.159663865546214
3, 51.120448179271705
4, 55.182072829131656
5, 56.1624649859944
6, 57.84313725490197
7, 58.26330532212886
8, 59.66386554621849
9, 61.06442577030813
10, 60.924369747899156
11, 61.34453781512605
12, 61.34453781512605
13, 60.364145658263304
14, 60.08403361344538
15, 60.924369747899156
16, 58.123249299719895
16, 57.98319327731093
16, 58.123249299719895
16, 58.26330532212886
16, 58.123249299719895
16, 57.84313725490197
16, 58.68347338935575
16, 58.26330532212886
16, 57.70308123249299
16, 57.84313725490197
16, 58.26330532212886
16, 58.26330532212886
1, 43.977591036414566
2, 49.159663865546214
3, 51.120448179271705
4, 50.42016806722689
4, 50.700280112044815
5, 53.92156862745098
5, 53.92156862745098
1, 44.11764705882353
2, 49.159663865546214
3, 51.120448179271705
4, 55.182072829131656
5, 56.1624649859944
6, 57.84313725490197
7, 58.26330532212886
8, 56.1624649859944
8, 56.30252100840336
8, 55.74229691876751
8, 55.602240896358545
8, 55.88235294117647
9, 57.84313725490197
10, 58.26330532212886
11, 57.70308123249299
11, 57.70308123249299
12, 60.22408963585434
12, 60.50420168067227
13, 59.66386554621849
13, 59.66386554621849
14, 60.50420168067227
14, 60.50420168067227
15, 60.924369747899156
15, 60.924369747899156
16, 60.924369747899156
17, 60.924369747899156
17, 60.924369747899156
1, 43.977591036414566
2, 49.159663865546214
3, 51.26050420168067
4, 55.182072829131656
5, 54.20168067226891
5, 54.48179271708683
6, 51.820728291316534
6, 53.0812324929972
6, 52.52100840336135
7, 55.32212885154062
8, 58.26330532212886
9, 57.84313725490197
10, 58.26330532212886
10, 58.26330532212886
11, 57.84313725490197
11, 57.84313725490197
12, 57.70308123249299
12, 57.70308123249299
1, 43.977591036414566
2, 46.9187675070028
3, 49.57983193277311
4, 53.50140056022409
5, 55.182072829131656
6, 53.92156862745098
6, 53.92156862745098
7, 57.84313725490197
8, 57.84313725490197
9, 54.621848739495796
9, 55.04201680672269
9, 55.182072829131656
9, 55.04201680672269
9, 55.46218487394958
1, 43.977591036414566
2, 46.358543417366946
3, 50.700280112044815
4, 53.36134453781513
4, 53.36134453781513
1, 44.11764705882353
2, 46.9187675070028
3, 50.700280112044815
4, 55.182072829131656
5, 56.1624649859944
6, 57.84313725490197
7, 55.602240896358545
7, 56.022408963585434
7, 56.1624649859944
7, 55.88235294117647
1, 44.11764705882353
2, 49.159663865546214
1, 43.977591036414566
2, 49.159663865546214
3, 51.26050420168067
4, 55.182072829131656
5, 54.621848739495796
5, 54.90196078431373
6, 50.98039215686274
6, 50.84033613445378
1, 44.11764705882353
2, 49.159663865546214
3, 51.120448179271705
4, 55.04201680672269
5, 56.1624649859944
6, 57.84313725490197
7, 58.26330532212886
8, 59.66386554621849
9, 61.06442577030813
10, 60.924369747899156
11, 61.34453781512605
12, 61.34453781512605
13, 60.364145658263304
14, 60.08403361344538
15, 58.123249299719895
15, 57.2829131652661
15, 56.582633053221286
15, 57.002801120448176
15, 57.2829131652661
15, 57.2829131652661
15, 57.422969187675065
15, 57.2829131652661
15, 58.123249299719895
15, 57.84313725490197
15, 57.70308123249299
1, 44.11764705882353
1, 43.977591036414566
2, 49.159663865546214
3, 49.85994397759104
3, 50.700280112044815
4, 52.66106442577031
4, 53.221288515406165
5, 55.74229691876751
6, 58.26330532212886
7, 57.84313725490197
8, 57.70308123249299
9, 57.84313725490197
9, 57.84313725490197
1, 44.11764705882353
2, 49.159663865546214
3, 49.43977591036415
4, 53.50140056022409
5, 55.32212885154062
6, 56.44257703081232
6, 56.1624649859944
7, 53.92156862745098
7, 54.061624649859944
7, 54.761904761904766
7, 55.04201680672269
1, 43.977591036414566
2, 49.43977591036415
3, 51.120448179271705
4, 55.182072829131656
5, 56.1624649859944
6, 57.84313725490197
7, 58.123249299719895
1, 43.8375350140056
2, 49.159663865546214
3, 50.14005602240896
3, 50.14005602240896
4, 54.061624649859944
5, 56.30252100840336
6, 52.10084033613446
6, 52.10084033613446
6, 52.94117647058824
7, 55.74229691876751
8, 57.84313725490197
8, 57.84313725490197
9, 57.422969187675065
9, 57.422969187675065
1, 43.977591036414566
2, 46.9187675070028
3, 49.57983193277311
3, 50.280112044817926
4, 53.92156862745098
5, 55.74229691876751
6, 58.26330532212886
7, 57.84313725490197
8, 57.84313725490197
9, 60.08403361344538
10, 60.08403361344538
11, 57.56302521008403
11, 57.98319327731093
11, 57.422969187675065
11, 58.123249299719895
1, 43.977591036414566
2, 49.159663865546214
3, 51.120448179271705
4, 50.42016806722689
4, 53.92156862745098
1, 44.11764705882353
2, 46.9187675070028
3, 52.66106442577031
3, 52.66106442577031
1, 44.11764705882353
2, 49.159663865546214
3, 51.120448179271705



20, 60.924369747899156
20, 60.924369747899156
1, 44.11764705882353
2, 49.159663865546214
1, 43.977591036414566
2, 49.159663865546214
3, 49.57983193277311
3, 49.57983193277311
1, 43.8375350140056
2, 46.778711484593835
3, 49.57983193277311
3, 49.57983193277311
1, 44.11764705882353
2, 49.159663865546214
3, 51.120448179271705
5, 56.1624649859944
7, 57.84313725490197
7, 57.84313725490197
10, 60.924369747899156
11, 61.34453781512605
12, 61.34453781512605
19, 57.56302521008403
19, 57.56302521008403



20, 60.364145658263304
20, 60.364145658263304
1, 44.11764705882353
2, 49.159663865546214
4, 55.182072829131656
6, 58.123249299719895
8, 59.66386554621849
1, 43.977591036414566
2, 46.778711484593835
3, 50.700280112044815
5, 56.30252100840336
1, 44.11764705882353
2, 49.159663865546214
3, 51.120448179271705
4, 55.04201680672269
1, 44.11764705882353
2, 49.159663865546214
1, 44.11764705882353
2, 49.159663865546214
3, 50.700280112044815
1, 44.11764705882353
2, 49.159663865546214
3, 51.120448179271705
4, 55.182072829131656
5, 56.1624649859944
7, 58.26330532212886
13, 61.34453781512605
17, 60.64425770308123
17, 60.64425770308123
1, 44.11764705882353
2, 49.159663865546214
3, 50.700280112044815
4, 55.04201680672269
5, 56.1624649859944
8, 59.80392156862745
8, 59.80392156862745
1, 44.11764705882353
2, 49.159663865546214
3, 51.120448179271705
4, 55.182072829131656
