1,56.02240896
2,57.98319328
3,58.54341737
4,63.02521008
5,63.86554622
6,63.58543417
7,63.30532213
8,63.30532213
9,64.42577031
10,63.30532213
10,64.9859944
10,64.70588235
10,64.70588235
11,62.74509804
11,63.02521008
11,63.58543417
11,63.58543417
12,63.30532213
13,63.30532213
13,63.30532213
14,64.9859944
14,64.9859944
15,66.10644258
15,66.10644258
16,64.42577031
18,64.70588235
19,64.42577031
19,64.14565826
20,63.86554622
